Subject_Name,Evaluation_Name,Student_Name,Final_Grade
Art,TP10,Ej1,10.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,9.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,10.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,2.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,6.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,3.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,5.0
Art,TP10,Ej1,7.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,8.0
Art,TP10,Ej1,0.0
Art,TP10,Ej1,1.0
Art,TP10,Ej1,4.0
Art,TP10,Ej1,4.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,6.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,1.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,4.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,10.0
Art,TP2,Ej1,8.0
Art,TP2,Ej1,2.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,0.0
Art,TP2,Ej1,9.0
Art,TP2,Ej1,7.0
Art,TP2,Ej1,5.0
Art,TP2,Ej1,3.0
Art,TP2,Ej1,9.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,2.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,8.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,3.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,9.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,0.0
Art,TP3,Ej1,1.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,5.0
Art,TP3,Ej1,7.0
Art,TP3,Ej1,10.0
Art,TP3,Ej1,4.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,6.0
Art,TP3,Ej1,0.0
